analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_nom_quantile_upper,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_npa_standard_deviation,folder,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_change_cost,analizo_noa_quantile_min,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_loc_sum,analizo_noa_quantile_max,analizo_dit_standard_deviation,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_quantile_ninety_five,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,type,analizo_total_modules_with_defined_attributes,analizo_noc_mode,analizo_anpm_sum,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,analizo_acc_quantile_max,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_amloc_kurtosis,analizo_amloc_quantile_median,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,analizo_anpm_quantile_median,analizo_accm_mean,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_mmloc_quantile_ninety_five,analizo_noc_standard_deviation,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_loc_mean,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_npm_quantile_upper,analizo_amloc_mode,analizo_loc_standard_deviation,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_total_eloc,analizo_npm_quantile_ninety_five,analizo_amloc_variance
1.12933811497,0.555726183014,-0.0283416847259,2.5,4,2.75,1,2,1.58333333333,7.33333333333,8.5,1.61940097598,160,72,3.5,None,10.75,0.611704802215,0,1,4,-4.90645446293,1,1,agentsmith,3.69684550214,4,2,1.01537453802,1,1.90010381549,None,0,2,4.79583152331,1.90909090909,13.6666666667,3.25,12.6534090909,47.5,None,70.3333333333,1.81280195806,155,1.5,6,4,26.2857142857,1.5,3.70850684117,16,0.772727272727,11.5,4,1,0.25,0.356710775047,37,0,1.25,4,4.71428571429,0,2,184,0.56,5,6.5,None,57,3.76999618158,0,-5.66395836217,8,0,0.5,None,23,2,10,0,9.5,5,1,499,16,0.5,1.33603896104,22.5,0.75,1,2,40,7.5,0,-0.187613472188,0,3.48347107438,27.5,0.833333333333,0.578449905482,0.25,30,0,0,1.5,20,4,1,3.41230486685,8,-0.140710716186,2.25,0,0,0.943181818182,2.70801280155,2,586.25,72,0.308831590487,12.8506493506,184,8.61684396981,4,3,1.92252171414,78,0,4,8,22,y2016,4,0,5.34415584416,129,175.75,1,64,4.55357142857,0.25,1.25830573921,8,26.2857142857,0.5,-1.75697135541,17.75,0,1.63636363636,2,26,0,1,1.28571428571,3.21266233766,-2.63583860115,0,0,48.75,64,0,2,0,38,1.16194275068,0,124.75,2,2.622459521,4,9.25,8,None,63.2686072762,0,17.5119007154,0.345906008365,6,24.2126000256,22,4.71428571429,0.75,1.67857142857,2,306.666666667,17.4123376623,2.5,0,69.6493506494,5.5,22.5089285714,0.75,1,1,499,None,1.15668687208,0,2.2271468144,1.84627816923,3,1.41421356237,8.05486480128,32.5,4,18,37,0,8.38649708361,74.25,1.41421356237,4002.91666667,7.86363636364,38.75,1,35,534,20,64.8808469669
2.2360679775,0.427565784412,2.11571083774,3,6,1,0,0,3.2,51.2,3,3.01270458042,270,134,4,None,8,4.76075525672,0,0,0,4.98950420848,0,0,pars2,0.707106781187,4,0,2.23065120038,0,0,None,0,1.125,13.9821314541,1,0.5,1,3,5,1,86,2.2360679775,171,2,16,None,42.1666666667,0.867768595041,2,34,0,3,4,1,0.2,4.99464725795,42,0,0.8,6,7.41666666667,0,0,1012,1.00,2,3,3,0,3.81719848567,0,4.62515300755,16,0,0,0.5,195.5,1.125,5,0,9,4,2,1071,34,0.4472135955,0.6,8,0,1,3.2,54,8,0,2.20045280978,0,5.0,3,0.25,4.98114219556,0.2,40,0,0,0,24,4,1,3.23113207547,2,2.23312392113,0,0,0,0.5,7.155417528,0,3151.2,134,0.1828125,10.4166666667,1012,9.20869154658,5.0,4,1.83064940555,12,0,0,11,24,y2016,5,0,3,19,28,1,258,1,0,1.788854382,2,42.1666666667,0,4.88104060783,3.16666666667,0,0,0,0,0,0,0.5,2.08333333333,-0.0898531667762,0,0,17,258,0,2.2,0,45,2.23455900182,0,214.2,2.2,9.07638888889,5,8.4,6,None,446.101109615,0,114.054811385,-0.279858969124,16,56.1355502333,24,7.41666666667,1,0.875,2.2360679775,13008.5,10.3666666667,1,0,51.8333333333,6,3.5,0,0,2,1071,None,2.16700934142,0,5.0,1.65655640695,4,1.48323969742,17.8323208435,12,4,0,42,0,9.2736184955,84.8,-0.551618069288,199006.2,0,34.2,1,4,947,24,317.991666667
1.12933811497,0.466645684207,-1.3545594585,2,4,3,1,0,1.58333333333,7.33333333333,9.5,1.32776923926,235,110,3.5,None,13.75,3.29481700803,0,1,0,1.81731295747,0,0,syagent,4.1932485418,2,2,1.76176745936,1,1.92252171414,None,0,1.83333333333,6.29152869606,3.2560483871,17.5833333333,4,17.279233871,68.5,None,129.333333333,1.81280195806,216,1.5,6,None,28.1666666667,-6,3.76999618158,21,0.741935483871,12.75,5.5,1,0.25,-1.30192653207,49,0,1.25,4,4.83333333333,0,0,271,0.56,7,8.5,None,99,3.87139972367,0,2.05850200249,8,0,0,None,39.5833333333,1.83333333333,11,0,11.75,5,1,700,21,0.5,1.2063172043,33.5,0.75,1,2,58.75,9,0,-1.16659505241,0,3.48347107438,46.25,0.916666666667,3.29936842105,0.25,36,0,0,1.5,26,4,1,3.66932194996,9,0.816591908631,2.25,0,0,0.935483870968,2.70801280155,0,1448,110,0.217758194589,14.6075268817,271,12.6062153982,4,3,1.9580635432,145.5,0,4,6,31,y2016,4,0,4.8252688172,165,194.5,1,82,4.39583333333,0.25,1.25830573921,9,28.1666666667,0,1.17666181534,22.4375,0,1.77419354839,0,41,0,1,1.125,3.65188172043,0.762113744901,0,0,60.5,82,0,1.5,0,47,0.645125564017,0,175,0.333333333333,1.76297115273,4,12.25,9.5,None,71.2366946641,0,18.2460041288,0.903191167208,6,38.0525951809,31,4.83333333333,0.75,1.39583333333,2,332.916666667,20.4459005376,2.75,0,81.7836021505,7,25.6041666667,0.75,1,2,700,None,1.77654663561,0,2.2271468144,1.89995423253,3,0.57735026919,8.46997199791,40,2,26,49,0,11.3724814062,158.916666667,0,5074.66666667,8.74193548387,54,1,56,725,26,71.7404256453
0.854563038328,0.420112624727,-0.181825285164,5.25,1,6.5,0.5,0,0.916666666667,140.25,21,2.37025222376,604,152,0.75,None,17.5,3.1587530664,0,1,0,3.02737643699,0,0,ngent,6.07590871119,12,0,1.14685817594,0,1.52138433351,None,0,1.5,31.3475145214,3.33333333333,36.9166666667,5.12745098039,25.9583333333,242.5,None,7.33333333333,1.99058801299,247,2.5,24,6,66.6764705882,3.49232585596,2.76401917972,72,0.5,42,6,1,0.25,-4.16869766653,58,0,0.75,1,7.33333333333,0,0,2267,0.44,2,8,None,50,3.48347107438,0,-4.05755092647,25,0,0,None,982.666666667,1.5,21,0,29,3,1.75,3076,72,0.5,1.08578431373,32.25,0,1,6.25,151,2,0,-0.218868416706,0,3.96746324522,58.5,1.75,0.586237432549,0.25,8,0,0,1.25,6,4,3.5,2.99901050145,14,1.73991214429,6.75,0,0,1,11.8427192823,0,3817.58333333,152,0.176494617455,19.9215686275,2267,13.3041346957,4,2,1.81280195806,155.75,0,6,18,34,y2016,4,0,4.3431372549,379.5,992.75,1,286,6.77450980392,0.25,0.957427107756,14,66.6764705882,0,-0.303342401851,39.5833333333,0,2.33333333333,0,18,0,0.5,1.17156862745,4.98039215686,2.26179027332,0,0,71,286,0,4.5,0,116,0.023402641436,0,769,25.6666666667,5.61809560425,4,14.5,2.25,None,1022.32577978,0,126.601737745,-1.15682839029,24,61.7865950942,34,7.33333333333,2.25,1.25735294118,2,16028,38.5441176471,5.25,0,154.176470588,9,52.1691176471,0,0,None,3076,None,1.68052125343,0,-1.28925619835,1.74704619164,2,5.06622805119,24.6739113866,41.5,12,12,58,0,2.70801280155,177,1.84568267677,1045150,8.33333333333,61.75,None,150,2204,6,608.801903114
0.889390591922,0.690429895611,0.334853356043,1.75,4,1.75,0.5,3,1.6,5.5,5,3.22388503156,254,92,0.5,0,6.5,1.91089478706,0,0,6,-2.03991386506,1.5,1.22474487139,terra,3.82970843103,2,0,0.820758647675,0,2.24560176183,0,0,1.6,5.8223706512,0.612068965517,14.6666666667,2.84913793103,2.63793103448,78.75,0,107.366666667,1.88391905725,185,1,6,0,36.7142857143,-1.875,5.20599173554,16,0,9.25,1,1,0.166666666667,-1.87182153195,45,0,1,3,7.4,0,3,306,0.40,0,3,3,0,5.38576639391,0,-1.86747936169,9,0,0.5,0,33.9,1.6,14,0,6.5,6,0.25,814,16,0.408248290464,0.774876847291,5.5,0,1,1.5,42.3333333333,6.16666666667,0,0.240499051532,0,3.59338842975,7.75,0.466666666667,0.0728326415538,0.166666666667,37,0,0,1.75,27,4,1,4.68953539787,10,0.214797853932,1.75,0,0,0.155172413793,2.34520787991,3,1164.96666667,92,0.476693440753,19.9554187192,306,10.89495296,6,3,2.28686934604,19.5,0,0,6,29,y2016,5,0,4.64926108374,125.5,236,1,96,5.95535714286,0,1.26491106407,10,36.7142857143,0,-2.08635109408,15.025862069,0,0,2.44948974278,0,0,0.5,0.810344827586,3.32590311987,-2.02879790508,0,0,38.25,96,0,1,0,39,0.513821840388,0,135.666666667,0.8,10.3934346967,6,7.5,4,0,130.587390918,0,43.2419549358,-0.0744519471278,6,34.1316080293,29,7.4,0.25,1.32142857143,2.44948974278,1869.86666667,16.8943349754,2.33333333333,0,101.366009852,4.5,30.825,0,0,2,814,0,1.28701258539,0,-0.78125,2.09614537182,3,0.894427191,16.2737600587,26,2,0,45,0,10.3617887774,118.7,0,17053.0666667,0,30.8333333333,0,32,805,27,264.835266447
0,0,0,3,None,0,0,0,0,0,18,0,59,None,4,None,13,0,0,3,0,0,0,0,grandma,0,3,4,0,None,0,None,0,None,0,4,0,4,24.3846153846,59,None,0,0,73,3,None,None,None,0,0,None,0.769230769231,18,13,1,1,0,13,0,0,4,4,0,0,317,1.00,18,18,None,317,0,0,0,0,1,0,None,0,0.769230769231,0,0,18,0,3,317,18,0,0.769230769231,73,0,1,0,59,4,1,0,1,0,59,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,0.769230769231,0,None,0,73,0,4,None,0,0,None,0,317,0,13,3,13,y2016,1,None,0.769230769231,317,317,None,59,4,1,0,0,24.3846153846,0,0,24.3846153846,0,4,0,59,0,0,0.769230769231,4,0,0,None,73,None,0,3,0,18,0,0,317,0,0,1,13,4,None,0,0,0,0,0,0,None,None,0,0.769230769231,0,0,24.3846153846,0,0,24.3846153846,13,24.3846153846,0,None,None,317,None,0,0,0,0,0,0,0,73,None,73,13,None,0,0,0,0,24.3846153846,73,None,59,292,None,0
2.3179148087,0.399924210535,1.16665532749,2,4,3,0,3,6.58479532164,21.7777777778,2,0.879111954798,287,45,2,10,5.5,2.62047832125,0,1,-0.712846378221,1.36550806684,1.2865497076,1.13426174563,caduceus,2.00583942849,6,0,1.82047001373,0,1.26174868094,16,0,2,2.34208883627,1,4.02339181287,1,4,26.5,1,6.0350877193,2.78597153147,244,2,18,4,21.3,9.59751543493,1.17004502881,9,0.5,2.5,2,7,0.368421052632,0.612989544871,83,0,1.15789473684,3,3.5,0,15,213,0.17,0,1,1,3,3.95229187876,0,0.150598508957,38,0,0.789473684211,1,5.48538011696,2,31,0,2.47368421053,22,1,929,9,0.495594627783,1.15177147414,5.5,0,1,2,15.1052631579,3.57894736842,0,0.845341015056,0,7.90027439547,4,0.0906432748538,2.77046251782,0.245614035088,68,0,0,0.5,11,19,1,0.0709205058116,7,1.50965699239,1,0,0,1,4.66666666667,3,162.362573099,45,0.159939374172,30.954004329,213,2.98534431879,-1.85609243697,9,1.4517166597,9,0,1,37,11,y2016,18,0,21.8836580087,16,77,1,53,2.04545454545,1,2.56608560294,7,21.3,2,-1.06967070973,4,0,1,0.970265252793,3,0,0,1,1.62915812258,0.820029548873,0,0,13,53,0,1.94736842105,0,47,1.2851033519,0,48.8947368421,1.27485380117,0.772837829069,19,4.36842105263,4,4,61.4544951225,0,15.3329519403,1.16744473299,18,12.7421573173,11,3.5,0,1.16666666667,0.593464155119,235.099415205,8.51806789702,1.63157894737,0,161.843290043,4,15.3095238095,0,0,2,929,6,1.83861336239,0,4.61557525202,1.04257197185,9,1.12909423928,6.53443595444,8,6,2,83,0,2.45664155287,8.91228070175,2.70144756459,3776.65497076,3,12.8421052632,0,6,1006,11,42.6988532426
1.12933811497,0.417167762502,-0.640342076566,2.75,4,2.5,1,0,1.58333333333,7.33333333333,8.5,1.22004743832,211,130,3.5,None,15.25,3.64746671696,0,1,0,3.2519600324,0,0,myagent,3.20156211872,5,2,1.3833513428,1,1.86646691038,None,0,1.75,6.18465843843,3.15988372093,10.25,3.875,20.3125,60.25,None,318.916666667,1.81280195806,213,1.5,6,4,26.8333333333,2.61546782044,3.61927424152,19,0.976744186047,12.25,4,1,0.25,2.23486717956,57,0,1.25,4,5,0,0,430,0.56,5,6.5,None,95,3.94646976644,0,0.0721160079647,8,0,0,None,38.25,1.75,9,0,10.25,5,1,790,19,0.5,1.34835271318,25.75,0.75,1,2,52.75,12.25,0,-1.84199160269,0,3.48347107438,49,0.75,1.84014695203,0.25,49,0,0,1.5,39,4,1,3.95015045658,7,1.80507328794,2.25,0,0,0.994186046512,2.70801280155,0,2666.25,130,0.174028942071,14.8895348837,430,19.1898410624,4,3,1.98308610897,101.75,0,4,9,43,y2016,4,0,5.39341085271,132.5,228.25,1,64,4.4375,0.25,1.25830573921,7,26.8333333333,0,3.42147231016,24.875,0,2.13953488372,0,34,0,1,1.33333333333,3.72238372093,-5.78620119023,0,0,59.5,64,0,2.25,0,41,-1.44305883553,0,197.5,3.58333333333,1.48851575176,4,14.25,12.75,None,157.730783299,0,13.1497781984,0.0317520581113,6,51.6357434342,43,5,0.75,1.6875,2,172.916666667,21.6458333333,2.25,0,86.5833333333,5,26.2083333333,0.75,1,1,790,None,1.89187229697,0,2.2271468144,1.9856979171,3,1.8929694486,7.87235405284,32,5,19,57,0,17.8582380617,368.25,1.65852380029,24879,10,53.25,1,56.5,758,39,61.9739583333
-1.353757921,0.435584430732,-1.08840603915,2.75,4,6.5,4,23,2.56666666667,15.9,11,1.62503561215,357,89,4.5,None,8.75,-0.570309007455,0,1,2.98965903652,-1.29852649523,79.7666666667,8.93121865518,maxoops,6.21020665249,4,4,0.944122181555,4,2.02847263084,None,0,1.5,15.9091168831,3.4375,38.5666666667,3.975,18.825,82.75,None,5.46666666667,1.54729570813,321,1.5,12,4,31.75,-0.78125,4.43150519666,42,0.4,25.5,4.5,1,0.166666666667,-0.749075714579,41,0,2.83333333333,7,5.5,0,37,254,0.84,2,4.75,None,15,-2.41374182035,0,1.44042551523,27,0,6.16666666667,None,253.1,1.5,41,0,16.5,17,1,992,42,0.408248290464,0.976388888889,39,3.25,1,4.5,59.5,6.66666666667,0,-1.26548844474,0,3.66085202326,37.5,1.36666666667,-0.523991638413,0.166666666667,40,0,0,4,9,6,5,-2.12966064573,19,-0.864131041355,4,0,0,0.6875,3.98748040748,23,1033.1,89,0.189733796296,23.0333333333,254,2.5625508125,6,4,-0.245144813232,97,0,4,12,10,y2016,6,0,5.85833333333,206,239.25,1,105,4.9875,0,1.60208197876,19,31.75,7.75,1.35666066583,24.8166666667,0,1,1.75834202171,5,2,3.5,0.958333333333,3.83888888889,-1.8957254896,0.25,0,79.5,105,0,2,0,99,-0.422630184964,0,165.333333333,1.6,2.64074074074,6,6.83333333333,8.75,None,100.243037996,0,36.7246511216,-0.0690482753887,12,32.1418730008,10,5.5,3.5,1.32291666667,2.44948974278,1348.7,22.1333333333,6.83333333333,0,132.8,7,29.3333333333,2.25,4,1,992,None,-0.448837670385,2.5,1.23966942149,-0.0455605674103,4,1.26491106407,10.4358090779,52.5,4,4,41,0,2.3380903889,6.56666666667,0.889390591922,10048.6666667,3.75,53.5,5,65,1109,9,108.906111111
0,0.246047349841,0,3.5,None,2,4,1,1,7,12,3.69563438379,261,91,6.5,None,19.5,0,0,1,0,0,0.333333333333,0.57735026919,agentlight,1.15470053838,5,2,0,None,0,None,0,1,14.1067359797,1.25,1.33333333333,1.5,6.66071428571,127,None,160.333333333,0,163,2,5,None,46.2727272727,0,0,29,0.535714285714,20.5,6.5,2,0.666666666667,0,41,0,1,11,7.63636363636,0,1,509,1.00,1,6.5,None,10,0,0,0,9,1,0.333333333333,None,199,1,5,0,14,3,1.5,752,29,0.57735026919,0.814935064935,36,2,1,3,87,13.3333333333,0.5,0,0,0,60,0.833333333333,0,0.333333333333,40,0,0,1.5,27,3,1,0,3,0,4.5,0,0,0.722402597403,2.64575131106,1,2032.33333333,91,0.060539298364,10.1363636364,509,13.2035348802,0,2,0,121.5,0,2,8,28,y2016,3,0,2.44480519481,233,371,1,141,4.56818181818,1,1,3,46.2727272727,0.5,0,8.32142857143,0,1,0,7,1,1,0.909090909091,3.37878787879,0,0,1,79.5,141,0,2.66666666667,0,42,0,0,250.666666667,4.33333333333,13.6577134986,3,13.6666666667,19,None,249.968664703,0,70.6823881883,0,5,45.0814078455,28,7.63636363636,1,0.954545454545,0,4996,19.8647186147,1.66666666667,0,59.5941558442,11,27.2970779221,0.5,None,None,752,None,0,0,0,0,2,2.08166599947,22.9302237865,68,5,4,41,0,12.6622799421,174.333333333,0,62484.3333333,5,54.3333333333,1,113,743,27,525.7951629
0,0.719806610468,0,1.5,None,3,0,0,1.33333333333,5.33333333333,13,2.37772607069,246,96,3,None,9.5,0,0,1,0,0,0,0,agenthp2,2.64575131106,2,2,0,0,0,None,0,1.875,10.0664459137,4.38636363636,7,4.5,28.7954545455,100.5,None,4,0,146,1,4,None,49.875,0,0,21,0.5,17,5,1,0.333333333333,0,21,0,0.666666666667,4,8.5,0,0,399,0.56,1,7,None,49,0,0,0,4,0,0,None,101.333333333,1.875,6,0,11.6666666667,2,1,812,21,0.57735026919,1.06439393939,25,0,1,1.33333333333,82,4,0,0,0,0,55,1,0,0.333333333333,12,0,0,1,6,3,1,0,5,0,2,0,0,0.659090909091,2.30940107676,0,2121.33333333,96,0.518121556474,17.2727272727,399,4.58257569496,0,2,0,206.5,0,2,4,11,y2016,3,0,3.19318181818,364,381.5,1,136,6.5,0.5,1.15470053838,5,49.875,0,0,33.0909090909,0,4.27272727273,0,45,0,0,0.818181818182,5.75757575758,0,0,0,71,136,0,1.33333333333,0,35,0,0,270.666666667,0.333333333333,5.65358126722,3,7,5,None,192.764969155,0,47.8225888049,0,4,46.0579345318,11,8.5,0.5,1.34659090909,0,2287,35.821969697,2,0,107.465909091,8,41.4829545455,0,0,1,812,None,0,0,0,0,2,0.57735026919,12.9060712564,46,2,4,21,0,2,21,0,37158.3333333,24.5,48.6666666667,None,65,620,6,166.566675275
0,0,0,3,None,0,0,0,0,0,27,0,106,None,7,None,22,0,0,3,0,0,0,0,yxagent,0,3,7,0,None,0,None,0,None,0,5.04545454545,0,5.04545454545,28.6818181818,106,None,0,0,121,3,None,None,None,0,0,None,0.772727272727,27,22,1,1,0,22,0,0,7,5.04545454545,0,0,631,1.00,27,27,None,631,0,0,0,0,1,0,None,0,0.772727272727,0,0,27,0,3,631,27,0,0.772727272727,121,0,1,0,106,7,1,0,1,0,106,1,0,0,7,None,0,0,7,1,0,0,None,0,0,0,0,0.772727272727,0,None,0,121,0,5.04545454545,None,0,0,None,0,631,0,22,3,22,y2016,1,None,0.772727272727,631,631,None,106,5.04545454545,1,0,0,28.6818181818,0,0,28.6818181818,0,5.04545454545,0,106,0,0,0.772727272727,5.04545454545,0,0,None,121,None,0,3,0,27,0,0,631,0,0,1,22,7,None,0,0,0,0,0,0,None,None,0,0.772727272727,0,0,28.6818181818,0,0,28.6818181818,22,28.6818181818,0,None,None,631,None,0,0,0,0,0,0,0,121,None,121,22,None,0,0,0,0,28.6818181818,121,None,106,586,None,0
0,0,0,2,None,0,0,0,0,0,8,0,53,None,11,None,11,0,0,2,0,0,0,0,clockworkagent,0,2,11,0,None,0,None,0,None,0,3.72727272727,0,3.72727272727,19.4545454545,53,None,0,0,40,2,None,None,None,0,0,None,0.454545454545,8,11,1,1,0,11,0,0,11,3.72727272727,0,0,214,1.00,8,8,None,214,0,0,0,0,1,0,None,0,0.454545454545,0,0,8,0,2,214,8,0,0.454545454545,40,0,1,0,53,11,1,0,1,0,53,1,0,0,11,None,0,0,11,1,0,0,None,0,0,0,0,0.454545454545,0,None,0,40,0,3.72727272727,None,0,0,None,0,214,0,11,2,11,y2016,1,None,0.454545454545,214,214,None,53,3.72727272727,1,0,0,19.4545454545,0,0,19.4545454545,0,3.72727272727,0,53,0,0,0.454545454545,3.72727272727,0,0,None,40,None,0,2,0,8,0,0,214,0,0,1,11,11,None,0,0,0,0,0,0,None,None,0,0.454545454545,0,0,19.4545454545,0,0,19.4545454545,11,19.4545454545,0,None,None,214,None,0,0,0,0,0,0,0,40,None,40,11,None,0,0,0,0,19.4545454545,40,None,53,196,None,0
0,0.372472607424,0,5,1,3,0,0,1.33333333333,65.3333333333,7,2.70770547925,494,171,1,None,22.5,0,0,2,0,0,0,0,cuhkagent2015,2.64575131106,7,1,0,0,0,None,0,1.16666666667,73.6545993133,4.54545454545,7,6.75757575758,26.6666666667,238,None,8.33333333333,0,221,3,14,None,48.1515151515,0,0,132,0.5,69.5,9,1,0.333333333333,0,51,0,0.666666666667,1,7.25,0,0,1589,0.56,2,4.5,None,50,0,0,0,14,0,0,None,5425,1.16666666667,6,0,47,2,2.5,2179,132,0.57735026919,0.737373737374,25,0,1,4.66666666667,164.666666667,2.66666666667,0,0,0,0,123,1,0,0.333333333333,8,0,0,1,6,3,1,0,5,0,7,0,0,0.522727272727,8.08290376865,0,7274.33333333,171,0.138735843281,16.3409090909,1589,14.1774468788,0,2,0,295,0,6,12,33,y2015,3,0,2.21212121212,540,1064.5,1,248,7.00378787879,0.5,1.15470053838,5,48.1515151515,0,0,45,0,2.33333333333,0,18,0,0,0.545454545455,5.44696969697,0,0,0,104.5,248,0,4,0,141,0,0,726.333333333,7,7.33166896235,3,17,3.5,None,786.23808947,0,127.410099024,0,14,85.2897023874,33,7.25,0.5,0.856060606061,0,16233.3333333,33.8282828283,2,0,101.484848485,12,46.5757575758,0,0,None,2179,None,0,0,0,0,2,2.64575131106,22.135431987,38,7,12,51,0,2.88675134595,201,0,618170.333333,8.33333333333,73.6666666667,None,228,2107,6,489.97734925
